,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),R(Bx),R(By),R(Bz),R(Vx),R(Vy),R(Vz),R(n),R(T),M(Bx),M(By),M(Bz),M(Vx),M(Vy),M(Vz),M(n),M(T)
11,2011-10-24 18:51:00,2011-10-24 19:50:00,0.25626795540775116,0.6639326828727256,0.8312710084067296,0.45326051961285435,0.8486572620020585,0.4680256655761363,-0.6480901596307898,0.7687530223108657,0.4696368920507121,0.6316430301445967,0.4886196769942592,0.9191943043601436,0.20929650501406855,0.6856913624967033,0.781572642299234,0.31710785012565484,0.11923108420443618,0.3654758903378467,0.3383370687640095,0.07744087246082343,,-0.0427355022728394,0.2439014804946596,1.1288925485363346
12,2011-10-24 18:52:00,2011-10-24 19:51:00,0.2679601489646489,0.6639144647234386,0.8190096958580371,0.4429980790054373,0.8471360711256282,0.4699175077567904,-0.6567647601221583,0.7636930747854022,0.4714212610342011,0.6354294849532518,0.5051139454884326,0.9191880382418773,0.20169007508510456,0.6776480601260092,0.7887236754757895,0.3222852801633235,0.1038420280704022,0.3377123991637101,0.3339028772237805,0.07286209758687298,,-0.07271644791402802,0.23177660752106127,1.111842082082712
13,2011-10-24 18:53:00,2011-10-24 19:52:00,0.27991974453820084,0.6634508700614272,0.8088531073647054,0.49643853849815756,0.8400158893596007,0.4678825630059544,-0.6506882744695124,0.7408949172302405,0.46721547543230346,0.6379032513352826,0.4984694555465585,0.9214835048678466,0.18858172119567412,0.6725956597531484,0.7918283918144376,0.3238530202663543,0.09791756551714033,0.3205783045108622,0.30568847029840457,0.07146955737962127,,-0.0902598968129842,0.22508220998899608,1.1010250651462408
14,2011-10-24 18:54:00,2011-10-24 19:53:00,0.2602025410299748,0.6746108108518191,0.8060951987690154,0.5231831225644046,0.827000715781185,0.46323225952353264,-0.6454782132217537,0.7236006180887294,0.4705173335328607,0.6439372723431447,0.4944737666887774,0.9225643009366098,0.1851201920933311,0.6667033186825224,0.7957918034243202,0.3269682250085843,0.09154295888291628,0.3071281164464821,0.2714021137968381,0.06920536775072167,,-0.11114907467592375,0.21636952021739758,1.0884911219960542
15,2011-10-24 18:55:00,2011-10-24 19:54:00,0.24778510246544544,0.694871927184766,0.8010203236803783,0.4858420500924897,0.8257864328511976,0.46170081768636767,-0.6763944331412255,0.7217448900155382,0.47524463844064696,0.6542698722201891,0.5054907743588701,0.9239499210838775,0.18887143214104124,0.6517307720922427,0.8042870937007208,0.33315566641289607,0.07208491006785918,0.30325285285860193,0.24897359264029062,0.06359111404339876,,-0.14025345651388213,0.20092014222346036,1.0702108158665564
16,2011-10-24 18:56:00,2011-10-24 19:55:00,0.24831117670963682,0.704863855335493,0.8023498220291551,0.47820348955653286,0.8285991169832368,0.4610353494105783,-0.7544610062599879,0.6945733346537728,0.47669350402263433,0.6591767015296698,0.5053293952778429,0.9238064995555633,0.18836872177116296,0.6426504420283136,0.810140162908724,0.3385047888137965,0.06785756104678019,0.2916048021252907,0.23997666520809105,0.06028713047304156,,-0.16332583043070553,0.19042869981025887,1.0543928091344996
17,2011-10-24 18:57:00,2011-10-24 19:56:00,0.23897491986719133,0.7366111808564849,0.8095275732531302,0.44889697858938776,0.8286933279376328,0.4634540765215688,-0.8116971452420549,0.6719258569666144,0.471761665115931,0.6676970955863774,0.5214419350430947,0.9251578307747227,0.18786905081678407,0.6325192238468417,0.8169156364099046,0.3446314602858435,0.0596779095373914,0.2946002571624938,0.22010897890890485,0.055967548974885595,,-0.187322294100726,0.1782205154266371,1.0375375066810753
18,2011-10-24 18:58:00,2011-10-24 19:57:00,0.23210107476305866,0.7548417299998491,0.8064045006740094,0.46715272462744906,0.7450899572765314,0.4686748885473602,-0.8187822900339726,0.663126212836889,0.46890801195775406,0.6687902527943839,0.5222585676865733,0.9251326894407764,0.1967136740570861,0.6290126935469861,0.8189460087955913,0.3464643270795207,0.054448869264760794,0.3003712990844367,0.1990704517637001,0.0545729841050084,,-0.1982466232029515,0.16954460463173926,1.0321430608136422
19,2011-10-24 18:59:00,2011-10-24 19:58:00,0.2316398331465692,0.7704420487897977,0.8138005109919623,0.44430491770764713,0.664468597194341,0.49163458202914134,-0.8198745607352461,0.6533321743954075,0.46929416639489036,0.6670630440341745,0.5060606912481159,0.9267515666094698,0.2044676322796336,0.6236006389880613,0.8237964109246689,0.35053732580493036,0.04380735015625866,0.3124360744887286,0.198533339418993,0.05117050057353337,,-0.2210442272861981,0.15480536801867345,1.0217360059761984
20,2011-10-24 19:00:00,2011-10-24 19:59:00,0.21062441951854421,0.7754572345034823,0.8090190427112782,0.40283108699138964,0.5910526184413326,0.5225988163366897,-0.8187202663354332,0.6416443563481943,0.479953403624955,0.6701522001439301,0.48975373967520897,0.9292030708864345,0.21436618266885946,0.6252170962149637,0.8290710599200606,0.35502101124745516,0.042022209865581264,0.29936675265797785,0.17242280924959003,0.04696600324030316,,-0.24504449238856102,0.13849942640146676,1.01004639573566
21,2011-10-24 19:01:00,2011-10-24 20:00:00,0.19323631690864504,0.7927697013123995,0.8083926382012698,0.3614645476214146,0.5321411278652813,0.5465657290890599,-0.8163177281917197,0.6280715640490758,0.49198709246169625,0.6784774061530121,0.47291026204589626,0.9313855900528222,0.22426576309275173,0.6224239563237632,0.8332503419243916,0.35926711157095575,0.04216053002582044,0.2699091962419659,0.2124395925886794,0.04310377332504952,,-0.2599514369699195,0.12529240008523404,0.9995663021070711
22,2011-10-24 19:02:00,2011-10-24 20:01:00,0.19158024656646463,0.8052539272450896,0.7965785546127773,0.31849294445363285,0.48573482517799244,0.5804953443794256,-0.8102767728551258,0.6103657836789342,0.5002804407777314,0.6876661663292101,0.47157009354858775,0.9342861517848728,0.23077676488190907,0.6217631387559414,0.8390619765368728,0.3641961501724865,0.06310217301526559,0.2478958392791984,0.22641992693483187,0.03840023326651508,,-0.2762461662742584,0.11049785398036922,0.9875492481728172
23,2011-10-24 19:03:00,2011-10-24 20:02:00,0.2127351127876752,0.7983840324670154,0.7849266925041547,0.3014774219801342,0.4503691455295765,0.61067397277197,-0.8016130460656908,0.5902826377456111,0.5037248894560225,0.7059456791592151,0.4556193339074292,0.9373596664727482,0.2338449811105279,0.6199687962954565,0.8451645548824964,0.36939332511060274,0.07762697299802938,0.2217420858175199,0.224350520360496,0.03350229934247847,,-0.29003526852710143,0.095811992018079,0.9752417643594908
24,2011-10-24 19:04:00,2011-10-24 20:03:00,0.2138215759770615,0.7833617661890045,0.7747173661324076,0.27299290467535786,0.4121213272182511,0.6275624698545892,-0.8065612081114385,0.5764254528569736,0.5125727650237071,0.7114126554571473,0.42974857701118013,0.9387089664618488,0.22900452941732874,0.6138122003072108,0.8479970501661261,0.37334345546430797,0.09353898895877066,0.20654640225445509,0.21459390645614115,0.03067993155558323,,-0.29817634146102795,0.08653105797567533,0.9670746696517621
